id	GWEIGHT	log2WT	log2KO	log2KO-WT
Cdh7	1	0	0.408899935	0.408899935
Cdh8	1	0	0	0
Cdh9	1	0.361415423	0	-0.361415423
Cdhr1	1	0.853250103	0	-0.853250103
Cdhr2	1	4.644614608	4.426225406	-0.218389202
Cdhr3	1	0	0.413692533	0.413692533
Cdhr5	1	1.534967004	0.949151357	-0.585815647
Cdipt	1	10.14363868	10.39555282	0.251914145
Cdk1	1	11.14442916	11.24309563	0.09866647
Cdk10	1	8.040893988	8.560898183	0.520004195
Cdk11b	1	10.28460912	10.53843445	0.253825334
Cdk12	1	10.53562816	9.936534048	-0.599094114
Cdk13	1	10.48235681	9.881370304	-0.600986505
Cdk14	1	5.169280255	4.977737755	-0.1915425
Cdk15	1	0.361415423	0.377759949	0.016344526
Cdk16	1	10.65273378	10.61279471	-0.039939073
Cdk17	1	9.911260547	9.65281776	-0.258442786
Cdk18	1	5.513477682	5.617482121	0.104004439
Cdk19	1	9.87826721	9.695973823	-0.182293387
Cdk2	1	10.63670619	10.50330615	-0.133400033
Cdk20	1	5.992115363	6.574595595	0.582480232
Cdk2ap1	1	7.644548543	7.42403525	-0.220513292
Cdk2ap2	1	9.119559492	9.880380092	0.7608206
Cdk3-ps	1	2.428792103	2.940433993	0.51164189
Cdk4	1	12.31039028	12.31198841	0.001598131
Cdk5	1	7.403523816	8.275782262	0.872258446
Cdk5r1	1	6.502051086	6.37910845	-0.122942636
Cdk5r2	1	0	0	0
Cdk5rap1	1	7.504047052	8.0483842	0.544337148
Cdk5rap2	1	9.963998822	9.689830792	-0.274168029
Cdk5rap3	1	9.784269443	10.30357529	0.519305843
Cdk6	1	9.311954306	8.006760056	-1.30519425
Cdk7	1	9.585471745	9.737555897	0.152084152
Cdk8	1	10.32654193	9.619246445	-0.707295481
Cdk9	1	10.47246134	10.55990183	0.087440494
Cdkal1	1	7.456575735	7.575859619	0.119283884
Cdkl1	1	4.976801255	3.174521124	-1.802280131
Cdkl2	1	3.186135454	3.166852486	-0.019282967
Cdkl3	1	5.380423074	5.167438157	-0.212984917
Cdkl4	1	2.102044126	3.153841034	1.051796908
Cdkl5	1	3.889514935	3.974211966	0.084697031
Cdkn1a	1	8.744380424	8.029778484	-0.71460194
Cdkn1b	1	9.009002395	9.392925077	0.383922682
Cdkn1c	1	8.424194556	8.256880176	-0.16731438
Cdkn2a	1	0	0	0
Cdkn2aip	1	8.851227606	8.55940208	-0.291825526
Cdkn2aipnl	1	10.27375569	10.26522837	-0.008527312
Cdkn2b	1	2.267970952	2.459570391	0.191599439
Cdkn2c	1	7.617389593	7.264815017	-0.352574577
Cdkn2d	1	9.747200168	9.06768963	-0.679510539
Cdkn3	1	8.756041691	9.10169742	0.345655729
Cdnf	1	3.944755136	4.34463156	0.399876424
Cdo1	1	4.972065598	4.977501978	0.005436379
Cdon	1	5.661790107	5.306456186	-0.355333922
Cdr1	1	0	0	0
Cdr2	1	10.77683479	9.785621276	-0.991213516
Cdr2l	1	5.203690081	4.096432594	-1.107257487
Cdrt4	1	0	0	0
Cds1	1	6.165834955	5.936780544	-0.229054411
Cds2	1	10.36795293	10.57593543	0.207982492
Cdsn	1	0.71288478	0.377759949	-0.335124831
Cdt1	1	11.53595507	11.41506509	-0.120889982
Cdv3	1	11.67629979	11.13746705	-0.538832737
Cdx1	1	0	0	0
Cdx2	1	0	0	0
Cdx4	1	0	0	0
Cdyl	1	9.656389289	8.789525803	-0.866863487
Cdyl2	1	7.037505862	7.832452734	0.794946872
Ceacam-ps1	1	0.361415423	0	-0.361415423
Ceacam1	1	7.920929616	8.133420045	0.212490429
Ceacam10	1	5.645230495	5.544737334	-0.100493161
Ceacam11	1	0	0	0
Ceacam12	1	0	0	0
Ceacam13	1	0	0	0
Ceacam14	1	0	0	0
Ceacam15	1	0	0	0
Ceacam16	1	1.290214697	1.196089367	-0.094125331
Ceacam18	1	1.534270038	1.987949817	0.453679779
Ceacam19	1	1.06436682	0.408899935	-0.655466885
Ceacam2	1	2.054417362	1.528774124	-0.525643238
Ceacam20	1	0	0	0
Ceacam3	1	0	0	0
Ceacam5	1	0.437646024	0	-0.437646024
Ceacam9	1	0	0	0
Cebpa	1	9.77247442	9.986146483	0.213672063
Cebpb	1	8.927421505	9.339940788	0.412519283
Cebpd	1	8.083381494	9.025153175	0.941771682
Cebpe	1	9.027837123	10.17739242	1.149555294
Cebpg	1	9.422104759	9.248078555	-0.174026204
Cebpz	1	10.85646031	10.78561569	-0.070844625
Cecr2	1	9.769899432	7.503463419	-2.266436013
Cecr5	1	8.181076371	8.868067364	0.686990994
Cecr6	1	3.179298256	1.545065728	-1.634232529
Cel	1	0	0	0
Cela1	1	5.664673537	5.512217415	-0.152456122
Cela2a	1	4.89533267	4.842762612	-0.052570059
Cela3b	1	1.647182624	1.854044927	0.206862303
Celf1	1	12.21584554	11.66467991	-0.551165631
Celf2	1	10.77468676	10.58433884	-0.190347921
Celf3	1	3.615516879	2.694405391	-0.921111488
Celf4	1	1.568579583	2.25556992	0.686990337
Celf5	1	2.216909464	2.288125835	0.071216371
Celf6	1	0.437646024	0	-0.437646024
Celsr1	1	6.029148173	5.801091825	-0.228056348
Celsr2	1	6.547035937	5.690472563	-0.856563374
Celsr3	1	6.006859756	6.361361107	0.354501351
Cend1	1	0	0	0
Cenpa	1	10.83469283	11.28809056	0.453397727
Cenpb	1	10.76260589	11.0842772	0.321671314
Cenpc1	1	9.372007545	9.490136633	0.118129089
Cenpe	1	11.51542563	11.19019607	-0.325229557
Cenpf	1	11.65210876	11.0380584	-0.614050355
Cenph	1	9.426375282	9.578228352	0.15185307
Cenpi	1	9.164306695	8.996171778	-0.168134917
Cenpj	1	8.113661181	8.130399677	0.016738496
Cenpk	1	8.807390844	8.983626107	0.176235263
Cenpl	1	9.129688116	9.105938246	-0.02374987
Cenpm	1	8.565240373	8.750375467	0.185135094
Cenpn	1	9.160011449	9.293018921	0.133007472
Cenpo	1	8.749703938	8.622350491	-0.127353447
Cenpp	1	8.443790302	8.588736461	0.14494616
Cenpq	1	8.769555602	8.868324367	0.098768765
Cenpt	1	8.877248013	9.008335272	0.131087259
Cenpv	1	7.835928131	8.040542438	0.204614308
Cenpw	1	8.662963941	9.025523847	0.362559906
Cep110	1	10.72758267	10.4237054	-0.30387727
Cep120	1	9.574139198	9.802185495	0.228046297
Cep135	1	8.931667888	8.600085623	-0.331582265
Cep152	1	9.373928049	8.734697752	-0.639230297
Cep164	1	8.931097707	8.928066849	-0.003030858
Cep170	1	9.267696962	8.727943672	-0.53975329
Cep192	1	10.95966086	10.20550533	-0.754155531
Cep250	1	11.08387895	11.71715995	0.633280999
Cep290	1	9.129526599	8.443432157	-0.686094442
Cep350	1	10.98238612	10.00487001	-0.977516113
Cep55	1	8.009096096	8.762463406	0.75336731
Cep57	1	10.04807058	9.726315746	-0.321754834
Cep57l1	1	8.123331912	8.069914073	-0.053417839
Cep63	1	8.337697317	8.457648345	0.119951027
Cep68	1	9.485629536	9.141447967	-0.344181569
Cep70	1	8.772006959	9.587070774	0.815063815
Cep72	1	7.819001373	8.056856521	0.237855148
Cep76	1	10.90510412	10.51898892	-0.386115202
Cep78	1	8.720321646	8.522753518	-0.197568129
Cep97	1	7.716824572	7.502714266	-0.214110307
Cept1	1	8.718893987	9.031434254	0.312540267
Cer1	1	0	0	0
Cercam	1	10.32747538	8.242811434	-2.084663941
Cerk	1	8.571221495	8.928925105	0.357703611
Cerkl	1	7.578261355	8.094108624	0.515847269
Ces1a	1	0	0	0
Ces1b	1	0.361415423	0.408899935	0.047484512
Ces1c	1	0	0	0
Ces1d	1	2.605814713	3.462217686	0.856402973
Ces1e	1	0.488806077	0	-0.488806077
Ces1f	1	0	0	0
Ces1g	1	1.460033043	0.408899935	-1.051133107
Ces2a	1	2.64632338	2.363032488	-0.283290892
Ces2b	1	1.460033043	0.727132919	-0.732900123
Ces2c	1	0	0	0
Ces2d-ps	1	0	0	0
Ces2e	1	0.437646024	0.413692533	-0.023953491
Ces2f	1	0.361415423	0	-0.361415423
Ces2g	1	8.835638765	6.148955706	-2.686683059
Ces3a	1	0	0	0
Ces3b	1	0.361415423	0.408899935	0.047484512
Ces4a	1	0	0	0
Ces5a	1	0	0	0
Cetn1	1	0	0	0
Cetn2	1	8.511856326	9.001375967	0.489519641
Cetn3	1	9.980597134	10.24761032	0.267013184
Cetn4	1	4.428482024	5.137118891	0.708636867
Cfb	1	8.014602278	7.92752652	-0.087075758
Cfc1	1	0	0	0
Cfd	1	0.650186777	0.730978093	0.080791316
Cfdp1	1	10.46494226	10.54468753	0.079745265
Cfh	1	6.90277869	7.506417177	0.603638488
Cfhr1	1	1.030238172	0.706122716	-0.324115457
Cfhr2	1	0	0	0
Cfi	1	6.638330744	6.91282332	0.274492577
Cfl1	1	13.96134574	14.17060476	0.209259013
Cfl2	1	8.281734987	7.884951557	-0.39678343
Cflar	1	8.916763691	8.762916866	-0.153846825
Cfp	1	8.407778321	9.326197177	0.918418856
Cftr	1	3.612373746	2.974148577	-0.638225168
Cga	1	0	0	0
Cggbp1	1	10.62564028	10.64757238	0.021932102
Cgn	1	5.326254204	5.350083112	0.023828907
Cgnl1	1	6.010626538	5.119838563	-0.890787975
Cgref1	1	2.872607229	3.052169295	0.179562066
Cgrrf1	1	7.33849232	7.706166722	0.367674402
Ch25h	1	1.218500395	0.676850235	-0.54165016
Chac1	1	4.202781408	3.034192389	-1.168589019
Chac2	1	9.217294192	9.258537946	0.041243754
Chad	1	2.409992971	2.533816546	0.123823575
Chadl	1	5.987910529	6.090868799	0.10295827
Chaf1a	1	11.51109439	11.44217642	-0.068917973
Chaf1b	1	10.18893835	9.903184681	-0.285753671
Chat	1	0	0	0
Chchd1	1	9.048839824	9.6413731	0.592533276
Chchd10	1	9.174867234	8.77604698	-0.398820254
Chchd2	1	11.09506064	11.52479143	0.42973079
Chchd3	1	10.35805501	10.4273185	0.06926349
Chchd4	1	9.578717859	9.666184443	0.087466584
Chchd5	1	7.130537924	7.633632926	0.503095002
Chchd6	1	7.837913694	8.447237594	0.6093239
Chchd7	1	8.433259742	8.66393727	0.230677528
Chchd8	1	6.594561926	7.185710826	0.5911489
Chd1	1	10.98786755	10.37264062	-0.615226922
Chd1l	1	9.566781825	9.471268902	-0.095512923
Chd2	1	10.3490108	10.02710315	-0.321907648
Chd3	1	7.04662061	5.414552654	-1.632067956
Chd4	1	13.3109123	13.09638041	-0.214531891
Chd5	1	3.399799768	2.676736746	-0.723063022
Chd6	1	9.510464351	8.853558434	-0.656905917
Chd7	1	11.44708063	10.86993895	-0.577141686
Chd8	1	11.22603517	10.71548352	-0.510551653
Chd9	1	9.551799621	9.005295941	-0.54650368
Chdh	1	7.919470521	8.465633748	0.546163227
Chek1	1	9.622781682	9.354622549	-0.268159133
Chek2	1	9.490008356	9.230221668	-0.259786688
Cherp	1	11.36567619	11.095611	-0.270065189
Chfr	1	9.835289052	10.22438163	0.389092579
Chga	1	4.691968805	4.560929461	-0.131039345
Chgb	1	2.0300011	1.946105019	-0.083896081
Chi3l1	1	7.693306534	8.297267064	0.603960531
Chi3l3	1	6.697626923	6.371129209	-0.326497714
Chi3l4	1	0	0	0
Chia	1	0.361415423	0	-0.361415423
Chic1	1	3.045005551	2.245635893	-0.799369658
Chic2	1	8.821199678	8.59175087	-0.229448807
Chid1	1	9.164945132	9.573916744	0.408971611
Chit1	1	2.408021558	2.967646493	0.559624935
Chka	1	8.493028474	8.370161842	-0.122866632
Chkb	1	1.06436682	1.213831222	0.149464402
Chl1	1	4.420814473	3.23003242	-1.190782053
Chm	1	8.329010746	7.944866247	-0.3841445
Chml	1	8.195818371	7.623639773	-0.572178598
Chmp1a	1	10.42293142	10.45405099	0.031119572
Chmp1b	1	8.70395246	8.561239676	-0.142712784
Chmp2a	1	9.940748369	10.45664418	0.515895811
Chmp2b	1	8.735828101	9.015190652	0.27936255
Chmp3	1	9.904831911	9.938898026	0.034066115
Chmp4b	1	11.03826408	11.24079014	0.202526059
Chmp4c	1	2.078427269	1.683956296	-0.394470973
Chmp5	1	9.094735459	9.563532152	0.468796693
Chmp6	1	8.880426878	9.141868625	0.261441747
Chmp7	1	9.311306462	9.675967129	0.364660667
Chn1	1	4.450954079	3.219921512	-1.231032567
Chn2	1	6.981673475	7.417935339	0.436261864
Chodl	1	1.317961205	0.377759949	-0.940201257
Chordc1	1	10.18660181	10.21572642	0.029124613
Chpf	1	6.617461891	7.281118137	0.663656246
Chpf2	1	9.453853574	9.608199916	0.154346341
Chpt1	1	6.3419121	6.701624532	0.359712432
Chrac1	1	8.462773802	8.894478044	0.431704242
Chrd	1	1.509710014	0.377759949	-1.131950065
Chrdl1	1	0.890685629	1.68989497	0.799209341
Chrdl2	1	0.437646024	0.408899935	-0.028746089
Chrm1	1	1.143033952	1.388933861	0.24589991
Chrm2	1	0	0.377759949	0.377759949
Chrm3	1	0	0.706122716	0.706122716
Chrm4	1	3.052751375	2.459570391	-0.593180984
Chrm5	1	0.361415423	0	-0.361415423
Chrna1	1	1.174623815	0.377759949	-0.796863866
Chrna10	1	0.71288478	0.702210631	-0.010674149
Chrna2	1	2.485633592	1.829445798	-0.656187794
Chrna3	1	0.361415423	0	-0.361415423
Chrna4	1	1.218500395	0.970181332	-0.248319063
Chrna5	1	0	0.408899935	0.408899935
Chrna6	1	0	0	0
Chrna7	1	2.806562678	0	-2.806562678
Chrna9	1	0.995282569	0	-0.995282569
Chrnb1	1	3.697273152	3.967132038	0.269858885
Chrnb2	1	4.052449661	3.713313446	-0.339136214
Chrnb3	1	0.488806077	0	-0.488806077
Chrnb4	1	0.650186777	0.727132919	0.076946142
Chrnd	1	0.650186777	0	-0.650186777
Chrne	1	1.80240247	0.990909155	-0.811493315
Chrng	1	1.096762944	0.676850235	-0.419912709
Chst1	1	1.821912929	2.193522696	0.371609767
Chst10	1	3.031736128	3.966554363	0.934818234
Chst11	1	10.04720063	9.341071193	-0.70612944
Chst12	1	8.934044624	9.691122315	0.757077691
Chst13	1	4.815772438	4.988971235	0.173198796
Chst14	1	6.873234765	6.788293286	-0.084941479
Chst15	1	8.318047133	7.764607279	-0.553439855
Chst2	1	3.984891258	3.91751881	-0.067372447
Chst3	1	3.308632092	2.831751578	-0.476880514
Chst4	1	0	0	0
Chst5	1	0.361415423	0	-0.361415423
Chst7	1	3.124432252	3.707267013	0.582834761
Chst8	1	1.411764217	0.676850235	-0.734913983
Chst9	1	0	0	0
Chsy1	1	10.50009025	10.29480177	-0.205288481
Chsy3	1	3.504761197	3.003919924	-0.500841273
Chtf18	1	9.892068217	9.856185275	-0.035882942
Chtf8	1	11.25362696	11.28145437	0.027827407
Chuk	1	9.799870807	9.678297387	-0.121573421
Churc1	1	8.656359606	8.934334585	0.277974979
Ciao1	1	9.102514826	9.567629857	0.465115031
Ciapin1	1	10.43192139	10.80826185	0.376340467
Cib1	1	9.10520918	9.423088378	0.317879198
Cib2	1	3.788361808	4.982887502	1.194525694
Cib3	1	0	0	0
Cib4	1	0	0	0
Cic	1	10.95009677	10.75064051	-0.19945626
Cidea	1	0.361415423	0.730978093	0.36956267
Cideb	1	6.426730406	6.47594207	0.049211664
Cidec	1	0.361415423	0	-0.361415423
Ciita	1	3.093929063	3.177635982	0.083706919
Cilp	1	0	0.408899935	0.408899935
Cilp2	1	1.143033952	1.368301752	0.225267801
Cinp	1	9.671744928	9.676893427	0.0051485
Cir1	1	7.528541746	7.056094552	-0.472447194
Cirbp	1	8.536666233	8.344912613	-0.19175362
Cirh1a	1	10.38631808	10.03872546	-0.347592616
Cisd1	1	9.034347025	9.057555622	0.023208597
Cisd2	1	9.809959833	9.770190499	-0.039769334
Cisd3	1	3.821083215	4.831464827	1.010381612
Cish	1	7.621966952	7.905686401	0.283719449
Cit	1	11.14503822	9.685251992	-1.459786226
Cited1	1	4.808469108	6.498629112	1.690160004
Cited2	1	10.45840561	10.79074478	0.332339176
Cited4	1	11.30260641	12.95527892	1.652672513
Ciz1	1	9.730096324	9.709906763	-0.020189561
Ckap2	1	9.438045547	9.485774506	0.047728959
Ckap2l	1	10.47518876	10.50935485	0.034166084
Ckap4	1	9.782268714	10.03617901	0.253910297
Ckap5	1	11.79417243	11.55106836	-0.243104076
Ckb	1	8.100618686	8.808608997	0.707990311
Cklf	1	6.438128686	6.705930449	0.267801762
Ckm	1	1.877709166	2.380581869	0.502872703
Ckmt1	1	0	0	0
Ckmt2	1	0.361415423	0	-0.361415423
Cks1b	1	10.34987134	10.66510962	0.315238283
Cks2	1	10.25885815	10.50628703	0.247428876
Clasp1	1	10.60807229	10.01631266	-0.591759627
Clasp2	1	10.36194451	10.4886787	0.126734193
Clasrp	1	8.874370771	9.216250932	0.341880161
Clca1	1	5.010641556	5.474605244	0.463963687
Clca2	1	0	0	0
Clca3	1	0	0	0
Clca4	1	0	0	0
Clca5	1	0.361415423	0.413692533	0.05227711
Clca6	1	0	0.408899935	0.408899935
Clcc1	1	8.886421264	9.170924232	0.284502968
Clcf1	1	1.66952759	1.373230899	-0.296296692
Clcn1	1	2.630170242	1.178126608	-1.452043634
Clcn2	1	8.948774614	8.880194399	-0.068580215
Clcn3	1	11.19606784	10.80485289	-0.391214946
Clcn4-2	1	9.316827105	8.98370552	-0.333121585
Clcn5	1	7.518014502	6.139514632	-1.37849987
Clcn6	1	6.960028857	6.998799969	0.038771112
Clcn7	1	9.068148163	9.140068587	0.071920424
Clcnka	1	2.611792405	2.649315143	0.037522739
Clcnkb	1	0	0	0
Cldn1	1	5.962156549	5.654248965	-0.307907584
Cldn10	1	1.782037532	0.413692533	-1.368344999
Cldn11	1	0	0	0
Cldn12	1	6.097568261	6.408418831	0.31085057
Cldn13	1	10.84973477	10.90858391	0.058849136
Cldn14	1	0.995282569	0	-0.995282569
Cldn15	1	6.370028055	7.876805707	1.506777652
Cldn16	1	0	0	0
Cldn17	1	0	0	0
Cldn18	1	0	0	0
Cldn19	1	0.71288478	0.730978093	0.018093313
Cldn2	1	1.790743642	0.945846459	-0.844897182
Cldn20	1	2.322492859	1.68989497	-0.632597889
Cldn22	1	0	0.408899935	0.408899935
Cldn23	1	0	0.413692533	0.413692533
Cldn24	1	0	0	0
Cldn25	1	9.228590097	9.083331469	-0.145258628
Cldn26	1	0	0	0
Cldn27	1	0.488806077	0	-0.488806077
Cldn3	1	0	0.987698649	0.987698649
Cldn4	1	0.488806077	0.413692533	-0.075113544
Cldn5	1	5.510607638	5.511914964	0.001307326
Cldn6	1	0	0	0
Cldn7	1	1.793766644	1.336263084	-0.457503561
Cldn8	1	0.361415423	0	-0.361415423
Cldn9	1	0	0	0
Cldnd2	1	2.797661422	2.695800203	-0.101861218
Clec10a	1	4.178646079	5.125130251	0.946484172
Clec11a	1	5.547024698	5.564884467	0.017859769
Clec12a	1	8.947671332	10.04529187	1.097620542
Clec12b	1	0.361415423	1.154221301	0.792805878
Clec14a	1	6.567774729	5.840084223	-0.727690506
Clec16a	1	8.625477808	8.552233051	-0.073244757
Clec18a	1	0	0.377759949	0.377759949
Clec1a	1	1.752495335	1.336263084	-0.416232251
Clec1b	1	5.941713821	5.763345064	-0.178368757
Clec2d	1	5.495382257	6.814211473	1.318829216
Clec2e	1	0	0	0
Clec2g	1	0	0.377759949	0.377759949
Clec2h	1	0	0	0
Clec2i	1	3.355380158	2.878365672	-0.477014485
Clec2l	1	1.396460515	1.178126608	-0.218333907
Clec3a	1	0	0.702210631	0.702210631
Clec3b	1	1.520922072	1.530981338	0.010059267
Clec4a1	1	5.341075866	6.336830929	0.995755062
Clec4a2	1	7.424564065	8.428260331	1.003696266
Clec4a3	1	4.328842296	5.748384891	1.419542595
Clec4a4	1	0.437646024	1.528774124	1.0911281
Clec4b1	1	0	1.402058064	1.402058064
Clec4b2	1	3.477538524	4.027135058	0.549596534
Clec4d	1	5.157329551	4.823139293	-0.334190259
Clec4e	1	5.054817985	4.240071546	-0.81474644
Clec4f	1	5.566754786	4.818478145	-0.748276641
Clec4g	1	3.140060574	3.369465404	0.22940483
Clec4n	1	4.914337092	6.210801832	1.296464739
Clec5a	1	8.697811565	9.542869896	0.845058331
Clec7a	1	8.180416211	8.899464045	0.719047834
Clec9a	1	2.710169114	2.140899709	-0.569269405
Clgn	1	3.899746719	1.370768431	-2.528978289
Clic1	1	11.25499552	12.06005365	0.80505813
Clic3	1	2.864105449	2.987738831	0.123633382
Clic4	1	12.27764861	11.90838115	-0.369267462
Clic5	1	2.237952798	2.662880312	0.424927514
Clic6	1	1.782037532	2.940433993	1.158396461
Clint1	1	12.0633321	12.34458357	0.281251465
Clip1	1	9.814807766	9.334690342	-0.480117424
Clip2	1	7.395895985	7.064246339	-0.331649646
Clip3	1	3.776689127	2.273917839	-1.502771288
Clip4	1	2.07081844	0.702210631	-1.36860781
Clk1	1	10.22255381	10.15274883	-0.069804982
Clk2	1	9.238293734	9.360805642	0.122511908
Clk3	1	10.61996126	9.807750208	-0.81221105
Clk4	1	9.172475095	9.191114403	0.018639309
Clmn	1	3.031736128	2.245635893	-0.786100235
Cln3	1	7.646247629	8.141598819	0.495351191
Cln5	1	9.108828738	9.110562807	0.001734069
Cln6	1	9.880596427	9.718838457	-0.16175797
Cln8	1	9.733315189	9.701918554	-0.031396634
Clnk	1	2.666715983	2.175527751	-0.491188232
Clns1a	1	10.60155708	10.65067364	0.049116559
Clock	1	7.630621576	6.957774711	-0.672846865
Clp1	1	9.467361949	9.638878367	0.171516417
Clpb	1	9.429661361	9.805862501	0.37620114
Clpp	1	9.472712143	9.699643441	0.226931298
Clps	1	0.437646024	0	-0.437646024
Clptm1	1	10.9209157	10.97787158	0.056955883
Clptm1l	1	10.86713387	10.7848341	-0.082299768
Clpx	1	9.523106852	9.789706463	0.266599611
Clrn1	1	0	0	0
Clrn2	1	0.361415423	0	-0.361415423
Clrn3	1	0.361415423	0.377759949	0.016344526
Clspn	1	11.15450427	10.44300669	-0.711497574
Clstn1	1	7.242277404	7.062808433	-0.179468971
Clstn2	1	0.71288478	1.370768431	0.657883651
Clstn3	1	7.124337326	6.582670467	-0.54166686
Clta	1	11.61535967	11.8527149	0.237355235
Cltb	1	9.859656554	8.97176053	-0.887896023
Cltc	1	13.31715354	12.95765415	-0.359499388
Clu	1	7.374564867	7.541250246	0.166685379
Cluap1	1	7.975076918	8.310282164	0.335205246
Clvs1	1	6.868098146	6.310978362	-0.557119784
Clvs2	1	0.71288478	0	-0.71288478
Clybl	1	8.21522005	8.542914284	0.327694235
Cma1	1	0.995282569	2.069048323	1.073765754
Cma2	1	0	0	0
Cmah	1	6.446117176	5.542732399	-0.903384777
Cmas	1	10.60661668	10.82761333	0.220996642
Cmbl	1	2.899811591	2.534916725	-0.364894866
Cmc1	1	7.507087031	7.951347472	0.444260441
Cmklr1	1	5.762920254	5.828943028	0.066022774
Cml1	1	4.437309316	5.132901788	0.695592473
Cml2	1	0.437646024	0	-0.437646024
Cml3	1	0	0	0
Cml5	1	0	0	0
Cmpk1	1	10.51658255	10.57491738	0.058334828
Cmpk2	1	8.738682806	8.679914722	-0.058768085
Cmtm1	1	0	0	0
Cmtm2a	1	0.853250103	0	-0.853250103
Cmtm2b	1	0.361415423	0	-0.361415423
Cmtm3	1	7.731345071	7.973439991	0.24209492
Cmtm4	1	7.141962187	6.980611929	-0.161350257
Cmtm5	1	0	0.377759949	0.377759949
Cmtm6	1	9.840237173	9.741626174	-0.098610999
Cmtm7	1	10.59878642	11.14243374	0.543647325
Cmtm8	1	5.057454077	4.939787854	-0.117666223
Cmya5	1	2.28828765	1.338785105	-0.949502545
Cnbp	1	13.195678	13.1017427	-0.093935302
Cndp1	1	0	0	0
Cndp2	1	9.818748332	10.165846	0.347097664
Cnfn	1	0	0.377759949	0.377759949
Cnga1	1	0.890685629	0.727132919	-0.16355271
Cnga2	1	0	0.408899935	0.408899935
Cnga3	1	0	0.408899935	0.408899935
Cnga4	1	0.943931815	0.413692533	-0.530239282
Cngb1	1	1.06436682	0.408899935	-0.655466885
Cngb3	1	0.437646024	0	-0.437646024
Cnih	1	9.965715119	10.23808596	0.272370839
Cnih2	1	3.517664666	3.487157828	-0.030506838
Cnih3	1	0.650186777	0.408899935	-0.241286842
Cnih4	1	8.787840403	8.930407658	0.142567255
Cnksr1	1	0.853250103	0	-0.853250103
Cnksr2	1	0.890685629	0	-0.890685629
Cnksr3	1	7.839588677	7.571864859	-0.267723818
Cnn1	1	0.650186777	0.377759949	-0.272426829
Cnn2	1	10.22989037	10.8478934	0.618003025
Cnn3	1	9.936191067	8.71251002	-1.223681047
Cnnm1	1	2.501274164	2.718087969	0.216813804
Cnnm2	1	7.1218844	6.692409116	-0.429475284
Cnnm3	1	8.747501018	8.770492631	0.022991613
Cnnm4	1	8.394333163	8.192237298	-0.202095865
Cno	1	7.827934691	8.060219909	0.232285217
Cnot1	1	12.58663203	12.06638207	-0.520249955
Cnot10	1	10.22170917	10.09428761	-0.127421556
Cnot2	1	10.43121311	10.2997074	-0.131505713
Cnot3	1	10.39341561	10.47283352	0.079417915
Cnot4	1	8.943791826	8.809639847	-0.134151979
Cnot6	1	11.01675756	10.35763338	-0.659124184
Cnot6l	1	9.254496553	8.598970915	-0.655525638
Cnot7	1	9.619470297	9.55538998	-0.064080317
Cnot8	1	9.68016755	9.943724181	0.263556631
Cnp	1	8.56308912	8.605609518	0.042520398
Cnpy1	1	0.437646024	0	-0.437646024
Cnpy2	1	9.187389506	9.796287558	0.608898052
Cnpy3	1	9.444429779	10.01906936	0.574639579
Cnpy4	1	8.346104687	8.651569326	0.305464639
Cnr1	1	2.515157562	1.673170265	-0.841987296
Cnr2	1	8.065578801	7.991159029	-0.074419772
