Gene_id	EKLF+/+ rep1	EKLF+/+ rep2	EKLF+/+ rep3	EKLF-/- rep1	EKLF-/- rep2	EKLF-/- rep3
Sorbs2	7	6	7	11	5	2
Sorbs3	65	83	50	54	49	50
Sorcs1	4	15	5	1	2	3
Sorcs2	24	58	30	15	10	12
Sorcs3	0	0	3	0	0	0
Sord	1025	1405	1208	2328	1297	2323
Sorl1	1115	1846	1044	1980	1086	1561
Sort1	1015	1657	1021	1680	1329	1491
Sos1	484	688	534	588	325	452
Sos2	586	838	621	710	461	649
Sost	1	3	2	1	0	0
Sostdc1	0	0	0	0	0	0
Sowaha	244	244	259	11	6	7
Sowahb	1	6	2	3	4	2
Sowahc	40	44	43	71	66	57
Sowahd	3	4	2	5	12	6
Sox1	0	0	0	0	0	0
Sox10	0	22	1	1	1	1
Sox11	27	51	28	24	10	8
Sox12	597	827	531	461	565	471
Sox13	116	204	106	120	105	98
Sox14	0	0	0	0	0	0
Sox15	5	13	7	8	16	5
Sox17	17	6	8	8	10	4
Sox18	30	49	21	24	43	22
Sox2	0	1	0	2	0	0
Sox21	0	0	0	0	0	0
Sox2ot	0	0	0	0	0	0
Sox3	0	0	0	0	0	0
Sox30	0	2	0	0	0	1
Sox4	364	704	415	174	87	162
Sox5	9	20	11	12	4	7
Sox6	1371	1931	1675	211	113	147
Sox7	5	13	10	2	5	10
Sox8	0	6	0	2	0	0
Sox9	0	8	0	1	3	0
Sp1	1998	2839	2266	2298	1059	1739
Sp100	108	211	384	165	227	190
Sp110	341	618	438	483	721	545
Sp140	241	417	301	446	579	537
Sp2	700	936	678	901	624	753
Sp3	1749	2338	2206	1829	1064	1445
Sp4	443	541	480	385	145	285
Sp5	1	0	0	1	0	0
Sp6	0	1	2	1	4	3
Sp7	3	12	4	4	2	1
Sp8	0	0	0	0	0	0
Sp9	0	2	1	1	1	0
Spa17	16	13	16	40	45	51
Spaca1	1	1	1	0	0	0
Spaca3	0	0	0	0	0	0
Spaca4	2	0	0	0	0	2
Spaca5	0	0	0	0	0	0
Spaca7	0	0	0	0	0	0
Spag1	34	43	34	33	23	21
Spag11a	0	1	0	0	0	0
Spag11b	0	0	0	0	0	0
Spag16	1	1	2	0	0	0
Spag17	140	111	107	131	92	100
Spag4	29	41	29	21	24	25
Spag5	1527	1898	1656	1948	1538	1665
Spag6	2	1	1	2	3	1
Spag7	447	773	547	885	956	866
Spag8	0	3	3	2	4	2
Spag9	834	1240	818	822	464	751
Spam1	2	0	0	0	0	0
Sparc	362	481	361	330	343	260
Sparcl1	1	29	7	2	6	7
Spast	643	942	650	875	705	770
Spata1	35	42	30	53	43	57
Spata13	966	1363	874	704	560	675
Spata16	0	0	0	0	1	0
Spata17	0	1	0	2	1	1
Spata18	0	0	0	1	0	0
Spata19	0	0	0	0	0	0
Spata2	526	760	555	686	458	554
Spata20	0	0	0	0	0	0
Spata21	5	4	2	0	2	2
Spata22	2	2	2	1	1	5
Spata24	247	286	321	269	316	265
Spata25	0	1	1	0	1	0
Spata2l	21	44	18	45	62	51
Spata3	0	0	0	0	0	0
Spata4	0	0	0	0	0	0
Spata5	333	440	396	462	408	367
Spata5l1	145	177	153	200	136	172
Spata6	67	113	75	85	124	103
Spata7	49	60	67	51	72	72
Spata9	24	26	27	30	25	24
Spatc1	1	3	0	0	2	1
Spats1	3	1	1	1	0	2
Spats2	233	310	234	462	352	399
Spats2l	4	21	8	13	6	7
Spc24	840	1103	1014	1440	1625	1389
Spc25	630	774	914	1055	894	1003
Spcs1	709	830	980	1330	1836	1319
Spcs2	1794	2206	2049	2561	2851	2564
Spcs3	2171	3037	2468	2921	2839	2607
Spdef	0	1	0	0	0	1
Spdya	38	25	42	43	61	47
Spdyb	0	0	0	0	0	0
Specc1	1405	1932	1770	1424	988	1075
Specc1l	777	1128	804	956	609	860
Speer1-ps1	0	0	1	0	0	0
Speer2	0	0	0	0	0	0
Speer3	0	1	0	0	0	0
Speer4a	0	0	0	0	0	0
Speer4b	0	0	0	0	0	0
Speer4d	0	0	0	0	0	0
Speer4e	0	0	0	0	0	0
Speer4f	0	0	0	0	0	0
Speer5-ps1	0	0	0	0	0	0
Speer6-ps1	0	0	0	0	0	0
Speer7-ps1	0	0	0	0	0	0
Speer8-ps1	0	0	0	0	0	0
Speer9-ps1	0	0	0	0	0	0
Spef1	81	95	85	156	169	159
Spef2	7	10	7	8	3	13
Speg	19	39	32	26	22	21
Spem1	0	3	1	0	1	4
Spen	2553	3379	2264	2248	827	1741
Spert	0	0	0	0	0	0
Spesp1	0	0	0	0	0	0
Spg11	585	856	616	786	366	603
Spg20	383	491	390	450	347	394
Spg21	411	565	509	771	843	705
Spg7	696	1018	807	996	1071	1067
Sphk1	452	502	503	260	350	306
Sphk2	535	731	513	829	870	724
Sphkap	0	1	0	0	0	0
Spib	7	4	4	4	3	2
Spic	11	28	38	16	40	11
Spice1	198	249	198	279	212	279
Spin1	569	877	540	643	478	549
Spin2	1	1	2	0	0	2
Spin4	9	34	15	14	10	9
Spink10	1	0	0	2	1	1
Spink11	0	0	0	0	0	0
Spink12	0	0	0	0	0	0
Spink13	0	0	0	0	0	0
Spink14	0	0	0	0	0	0
Spink2	0	0	0	0	0	0
Spink3	5	5	8	8	12	5
Spink4	2	1	1	0	1	0
Spink5	0	0	0	0	0	0
Spink6	0	0	0	0	0	0
Spink7	0	0	0	0	0	0
Spink8	0	1	0	3	0	1
Spinkl	0	1	0	0	0	0
Spinlw1	0	0	0	0	0	0
Spint1	2	2	3	5	1	1
Spint2	288	416	253	378	693	409
Spint3	0	0	0	0	0	0
Spint4	0	0	0	0	0	0
Spire1	2183	2794	2539	1829	1297	1740
Spire2	33	38	31	36	50	33
Spn	1960	2914	2055	2003	2479	1929
Spn-ps	0	0	0	0	0	0
Spna1	6983	9725	9104	10533	3978	7508
Spna2	1514	2479	1632	2246	1655	1848
Spnb1	16342	23690	19831	18740	8530	15069
Spnb2	1961	3325	2099	2530	1504	1932
Spnb3	33	50	24	37	16	18
Spnb4	4	20	5	5	2	7
Spns1	457	681	457	652	875	689
Spns2	916	1490	886	1349	983	1057
Spns3	214	365	247	281	384	292
Spo11	0	0	1	0	1	0
Spock1	1	1	5	1	0	2
Spock2	3	8	5	7	4	3
Spock3	0	1	0	0	0	1
Spon1	4	27	1	1	2	3
Spon2	23	34	25	13	11	5
Spop	1585	2134	1711	1946	1895	1850
Spopl	240	322	297	504	259	402
Spp1	15	34	7	34	28	38
Spp2	28	36	50	59	82	54
Sppl3	959	1280	957	1255	1178	1219
Spr	434	559	451	597	789	570
Spred1	368	494	393	338	220	272
Spred2	317	495	356	420	182	305
Spred3	26	36	16	14	12	11
Sprn	0	0	1	1	0	0
Sprr1a	0	0	0	0	0	0
Sprr1b	0	0	0	0	0	0
Sprr2a1	0	0	0	0	0	0
Sprr2a2	0	0	0	0	0	0
Sprr2b	0	0	0	0	0	0
Sprr2d	0	0	0	0	0	0
Sprr2e	0	0	1	0	0	0
Sprr2f	0	0	0	0	0	0
Sprr2g	0	0	0	0	0	0
Sprr2h	0	0	0	0	0	0
Sprr2i	0	0	0	0	0	0
Sprr2j-ps	0	0	0	0	0	0
Sprr2k	0	0	0	0	0	0
Sprr3	0	0	0	0	0	0
Sprr4	0	0	0	0	0	0
Spry1	55	98	60	265	251	279
Spry2	38	94	34	60	74	61
Spry3	0	0	0	0	0	0
Spry4	37	26	30	11	14	19
Spryd3	323	421	334	404	398	408
Spryd4	187	216	228	258	293	245
Spsb1	4	5	5	7	9	8
Spsb2	78	101	73	150	160	115
Spsb3	467	650	517	442	435	424
Spsb4	0	0	0	3	5	2
Spt1	0	0	0	0	0	0
Sptlc1	496	607	481	639	562	571
Sptlc2	540	907	595	914	827	768
Sptlc3	0	0	0	0	0	1
Spty2d1	813	1133	961	2023	1076	1665
Spz1	0	0	0	0	0	0
Sqle	896	1129	1009	1114	771	867
Sqrdl	47	112	73	100	181	112
Sqstm1	1498	2491	1807	3017	3170	2732
Sra1	406	581	548	806	996	795
Srbd1	530	737	606	709	548	589
Src	77	165	90	82	79	80
Srcin1	1	3	0	1	2	0
Srcrb4d	12	28	25	37	45	29
Srd5a1	75	85	56	82	66	59
Srd5a2	0	0	0	0	0	0
Srd5a3	247	403	249	474	509	442
Srebf1	1818	2150	1557	3210	2609	2800
Srebf2	2587	3726	2765	3398	2286	2791
Srek1	831	1040	834	956	641	831
Srek1ip1	229	261	272	352	351	315
Srf	960	1573	982	1359	1460	1403
Srfbp1	232	370	269	359	298	319
Srgap1	30	55	20	38	14	17
Srgap2	595	917	650	736	606	645
Srgap3	137	321	154	203	95	194
Srgn	1992	2645	2121	3974	6294	4140
Sri	1079	1593	1335	2213	2240	1980
Srl	161	245	170	160	77	120
Srm	2685	3612	2643	2865	3880	3089
Srms	2	1	5	2	1	0
Srp14	534	714	632	881	1306	973
Srp19	577	776	839	1072	1177	1010
Srp54a	152	218	213	256	114	202
Srp54b	0	0	0	0	0	0
Srp54c	0	0	0	0	0	0
Srp68	1671	2334	1749	2846	2911	2550
Srp72	2064	3165	2744	3522	2479	3028
Srp9	616	811	843	892	1244	889
Srpk1	1280	1633	1311	1433	1071	1195
Srpk2	578	793	547	720	664	682
Srpk3	5	9	9	2	2	9
Srpr	1527	2029	1730	2218	1639	1687
Srprb	745	998	714	945	916	829
Srpx	0	1	0	0	0	1
Srpx2	0	1	1	0	0	0
Srr	758	998	877	849	853	763
Srrd	253	335	275	416	483	405
Srrm1	4437	6151	4688	4998	3393	4369
Srrm2	9743	14025	10033	9883	4532	7745
Srrm3	1	1	0	0	0	0
Srrm4	0	0	2	0	0	0
Srrt	3589	4900	3852	4515	4010	4034
Srsf1	7372	9650	8734	9976	7204	8432
Srsf10	1866	2362	2071	2032	1615	1726
Srsf11	2501	3401	2874	3073	2231	2639
Srsf12	2	3	1	1	0	0
Srsf2	7583	10139	8650	8741	8552	8702
Srsf3	3698	4799	4879	5444	5573	5083
Srsf4	2230	2924	2229	2954	2720	2587
Srsf5	3613	4645	3726	4572	4130	4488
Srsf6	4853	6116	5018	5868	5161	5144
Srsf7	3049	4181	3840	3863	4140	3772
Srsf9	1146	1520	1184	1380	1612	1350
Srxn1	345	548	350	2404	2153	2501
Sry	0	0	0	0	0	0
Ss18	700	1122	750	954	840	790
Ss18l1	59	72	53	55	53	72
Ssb	2938	3680	3762	3736	3624	3649
Ssbp1	416	465	550	536	556	488
Ssbp2	586	776	708	1210	935	1046
Ssbp3	2235	2860	2338	2018	1840	1896
Ssbp4	1232	1645	1205	1535	2125	1580
Ssfa2	469	674	438	548	424	476
Ssh1	403	584	408	319	212	315
Ssh2	602	815	693	685	297	509
Ssh3	62	89	59	66	66	42
Ssna1	858	1132	1044	1408	1743	1279
Sspn	1	6	2	3	0	4
Sspo	1	4	2	3	1	1
Ssr1	3855	5362	4414	4868	4349	4095
Ssr2	1704	2187	1997	2304	2990	2199
Ssr3	3085	4097	3746	4015	3610	3740
Ssr4	816	1226	1197	1179	1704	1263
Ssrp1	6132	8117	7076	7538	7112	6802
Sssca1	560	649	591	562	780	459
Sst	0	0	0	0	0	0
Sstr1	1	0	1	0	0	0
Sstr2	3	6	12	4	6	5
Sstr3	0	1	0	1	0	1
Sstr4	0	1	0	1	0	0
Sstr5	1	0	0	11	6	9
Ssty1	0	0	0	0	0	0
Ssty2	0	0	0	0	0	0
Ssu72	476	735	638	977	1222	952
Ssx2ip	3816	4829	4266	5317	3106	4172
Ssx9	0	0	0	0	0	0
Ssxb1	0	0	0	0	0	0
Ssxb10	0	0	0	0	0	0
Ssxb2	0	0	0	0	0	0
Ssxb3	0	0	0	0	0	0
Ssxb5	0	0	0	0	0	0
Ssxb6	0	0	0	0	0	0
Ssxb8	0	0	0	0	0	0
Ssxb9	0	0	0	0	0	0
St13	2037	2865	2319	2831	2529	2530
St14	45	61	51	95	101	77
St18	6	9	2	4	1	5
St3gal1	1401	2248	1446	1764	1291	1542
St3gal2	1293	1984	1510	2523	1782	1953
St3gal3	184	227	177	239	256	236
St3gal4	822	1072	905	720	720	709
St3gal5	2136	2837	2569	1993	1874	1884
St3gal6	385	554	555	1157	852	1069
St5	147	230	169	627	369	587
St6gal1	41	81	73	85	67	59
St6gal2	0	1	0	0	0	0
St6galnac1	1	1	0	0	0	0
St6galnac2	16	24	16	4	7	5
St6galnac3	117	192	162	70	54	65
St6galnac4	578	937	599	660	795	626
St6galnac5	1	5	1	4	1	1
St6galnac6	325	427	314	458	380	405
St7	182	269	235	324	293	292
St7l	190	280	229	298	223	260
St8sia1	44	80	61	24	11	25
St8sia2	0	6	2	0	0	2
St8sia3	8	5	7	8	8	10
St8sia4	664	1183	780	868	707	731
St8sia5	1	1	0	0	0	0
St8sia6	5	4	1	0	0	2
Stab1	787	1243	769	990	957	747
Stab2	660	633	521	311	215	229
Stac	0	1	0	0	0	0
Stac2	1	1	1	1	3	0
Stac3	11	12	4	6	6	7
Stag1	1397	1967	1631	1673	962	1289
Stag2	3438	4625	4390	3873	2274	3151
Stag3	119	142	63	109	98	73
Stam	489	664	592	533	325	420
Stam2	310	403	333	425	294	335
Stambp	156	215	163	255	209	234
Stambpl1	70	115	98	111	168	140
Stap1	108	149	133	195	224	193
Stap2	12	21	9	18	42	21
Star	32	64	46	59	55	62
Stard10	373	543	520	436	506	420
Stard13	6	21	9	19	4	10
Stard3	351	464	323	500	561	441
Stard3nl	150	179	169	209	247	184
Stard4	578	742	615	636	352	534
Stard5	103	133	117	129	168	103
Stard6	18	9	19	8	5	4
Stard7	2048	2633	2184	2482	2039	2096
Stard8	121	192	115	165	150	133
Stat1	550	974	1687	1080	1244	1006
Stat2	268	379	363	337	338	379
Stat3	1232	1816	1269	1954	1385	1598
Stat4	77	167	86	91	109	109
Stat5a	736	1038	723	830	615	669
Stat5b	1451	2172	1553	1985	1300	1642
Stat6	938	1464	1123	1474	1388	1420
Stau1	661	900	730	763	617	667
Stau2	56	77	59	57	47	68
Stbd1	9	22	15	14	20	17
Stc1	15	17	17	8	2	1
Stc2	78	238	83	213	321	231
Steap1	5	4	3	3	9	6
Steap2	20	21	30	18	13	16
Steap3	3480	4355	4092	1885	1763	2234
Steap4	1	3	2	2	2	1
Stfa1	2809	4633	4173	6611	12317	6885
Stfa2	416	944	641	606	1039	838
Stfa2l1	507	1195	724	1030	1375	1283
Stfa3	657	1304	1136	1251	2134	1710
Stil	777	869	790	777	378	641
Stim1	606	875	633	734	557	617
Stim2	289	463	322	345	329	316
Stip1	3694	4627	4183	5620	5690	5182
Stk10	1087	1787	1137	1105	895	966
Stk11	1918	2866	2168	3946	3676	3525
Stk11ip	527	760	515	755	580	583
Stk16	1089	1492	1170	1712	2166	1611
Stk17b	458	693	647	657	573	651
Stk19	245	309	229	306	308	260
Stk24	1808	2460	1960	2508	1789	2328
Stk25	718	1011	817	1896	1685	1671
Stk3	461	653	611	355	283	295
Stk30	3	7	4	7	11	17
Stk31	0	1	1	0	0	0
Stk32a	11	11	45	7	9	10
Stk32b	15	20	16	24	18	31
Stk32c	6	3	3	2	3	1
Stk33	0	0	0	0	0	0
Stk35	699	899	671	617	401	472
Stk36	7	16	4	22	9	9
Stk38	874	1287	929	1188	965	1121
Stk38l	139	142	150	174	102	143
Stk39	30	49	26	20	29	19
Stk4	1763	2587	1957	2707	1731	2105
Stk40	596	888	611	702	695	674
Stmn1	2720	3294	2950	3286	3581	3225
Stmn1-rs1	10	4	3	2	0	1
Stmn2	1	2	0	3	0	2
Stmn3	1	0	0	0	0	3
Stmn4	0	0	1	0	0	2
Stom	3258	4107	4194	3698	4216	3469
Stoml1	63	97	60	111	101	99
Stoml2	1480	2127	1907	2387	2658	2280
Stoml3	0	0	0	0	0	1
Ston1	22	27	20	14	7	10
Ston2	1230	2106	1399	4066	2092	3095
Stox1	1	5	5	6	4	5
Stox2	27	28	20	16	5	9
Stra13	497	622	578	703	949	674
Stra6	0	4	1	0	0	0
Stra8	0	1	1	0	1	0
Strada	355	483	368	475	444	393
Stradb	464	600	569	406	415	468
Strap	2674	3753	3873	3789	3349	3422
Strbp	805	984	978	849	657	765
Strc	0	1	0	0	0	1
Strn	503	812	566	655	201	435
Strn3	872	1131	991	967	697	856
Strn4	1261	1677	1325	1643	1382	1469
Stt3a	2915	4190	3426	3843	2952	3150
Stt3b	3606	4736	3959	4353	3437	3592
Stub1	1204	1662	1254	1902	2356	1828
Stx11	294	392	383	418	332	332
Stx12	424	665	527	605	560	503
Stx16	676	886	627	765	583	725
Stx17	763	1019	882	879	572	748
Stx18	245	323	276	431	454	392
Stx19	4	4	0	0	0	2
Stx1a	32	41	24	27	34	27
Stx1b	1	3	3	0	1	0
Stx2	2014	2660	2205	1274	1088	1167
Stx3	109	194	132	193	164	163
Stx4a	425	626	465	653	796	638
Stx5a	522	691	573	748	795	727
Stx6	329	483	321	584	545	476
Stx7	496	722	531	827	835	815
Stx8	209	262	234	286	448	294
Stxbp1	95	106	100	105	82	76
Stxbp2	1411	2318	1570	2690	3040	2611
Stxbp3a	220	285	301	266	261	227
Stxbp4	282	288	269	254	163	212
Stxbp5	1093	1531	1036	1280	888	1110
Stxbp5l	0	2	2	0	0	0
Stxbp6	10	7	10	14	6	11
Styk1	0	0	2	2	0	1
Styx	99	120	98	117	65	101
Styxl1	0	2	1	0	2	2
Sub1	1911	2561	2982	3283	4002	3207
Sucla2	767	1082	979	1211	1241	1090
Suclg1	1021	1354	1282	1615	1837	1519
Suclg2	843	1148	1029	1024	886	905
Sucnr1	2	3	8	7	10	4
Suds3	1115	1517	1276	1542	1655	1417
Sufu	363	467	328	353	174	269
Sugp1	504	747	537	752	834	677
Sugp2	493	689	533	585	576	627
Sugt1	541	784	738	1187	1234	1100
Sulf1	4	62	1	4	3	0
Sulf2	20	53	18	29	19	22
Sult1a1	9	7	10	4	2	5
Sult1b1	3	0	2	2	1	0
Sult1c1	0	0	0	0	0	0
Sult1c2	0	1	0	0	0	0
Sult1d1	3	2	1	5	1	2
Sult1e1	0	0	0	0	0	0
Sult2a1	0	0	0	0	0	0
Sult2a2	0	0	0	0	0	0
Sult2a3	0	0	0	0	0	0
Sult2a4	0	0	0	0	0	0
Sult2a5	0	0	0	0	0	0
Sult2a6	0	0	1	0	1	0
Sult2a7	0	0	0	0	0	0
Sult2b1	2	1	0	1	8	3
Sult3a1	0	0	0	0	0	0
Sult4a1	1	2	0	1	2	0
Sult5a1	3	8	3	5	3	1
Sult6b1	5	13	7	6	3	8
Sumf1	300	400	323	413	337	350
Sumf2	326	391	317	387	443	397
Sumo1	629	806	925	968	1039	1009
Sumo2	189	228	269	242	203	206
Sumo3	1371	1959	1602	1868	1804	1679
Sun1	1015	1382	1113	584	421	543
Sun2	1777	2830	1594	3281	3856	3264
Sun3	0	0	1	0	0	2
Sun5	0	0	0	0	0	0
Suox	54	94	79	212	181	211
Supt16h	4775	6360	5702	4596	3061	3759
Supt3h	112	155	159	194	242	206
Supt4h1	736	972	1051	1132	1498	1115
Supt5h	2479	3628	2642	3572	2809	2919
Supt6h	2659	3946	2843	3525	2209	2813
Supt7l	260	359	271	436	310	335
Supv3l1	668	887	724	807	781	775
Surf1	330	411	372	482	622	461
Surf2	484	553	473	498	587	495
Surf4	1931	2805	2184	2986	3347	2404
Surf6	550	765	578	775	709	673
Susd1	1190	1691	1214	1425	1179	1355
Susd2	7	11	9	8	6	7
Susd3	37	70	35	47	56	43
Susd4	7	10	10	6	5	6
Susd5	0	1	1	0	0	0
Suv39h1	1428	1995	1583	2812	2048	2279
Suv39h2	348	437	404	398	344	411
Suv420h1	532	768	593	826	569	780
Suv420h2	2022	2828	1990	3969	3870	3538
Suz12	3644	4592	4278	4518	2902	3851
Sv2a	16	32	15	8	6	7
Sv2b	2	1	2	3	2	0
Sv2c	0	1	0	1	4	3
Sva	0	0	0	0	0	0
Sval1	0	0	0	0	0	0
Sval2	0	0	0	0	0	0
Sval3	0	0	0	0	0	0
Svep1	2	28	9	8	2	4
Svil	1088	1567	1119	1514	872	1229
Svip	673	828	800	692	757	684
Svop	0	0	0	0	0	0
Svopl	1	1	0	1	0	0
Svs1	0	0	0	0	0	0
Svs2	0	0	0	0	0	0
Svs3a	0	0	0	0	0	0
Svs3b	0	0	0	0	0	0
Svs4	0	0	0	0	0	0
Svs5	0	0	0	0	0	0
Svs6	0	0	0	0	0	0
Swap70	786	1097	717	1073	1026	1028
Swi5	1181	1605	1405	1826	2196	1884
Syap1	261	366	310	462	443	447
Sybu	1	2	2	2	0	1
Syce1	4	2	0	0	2	1
Syce1l	0	0	0	0	0	0
Syce2	557	789	745	552	690	569
Syce3	0	0	0	0	1	1
Sycn	0	0	0	0	0	0
Sycp1	0	0	0	6	2	14
Sycp1-ps1	0	0	0	0	0	0
Sycp2	1	3	1	1	1	1
Sycp3	6	9	11	9	10	10
Syde1	17	38	15	17	10	13
Syde2	66	114	56	48	39	37
Syf2	741	906	887	900	1013	841
Syk	1381	2515	1329	2000	1820	1706
Sympk	2992	4123	3039	4552	4231	4357
Syn1	10	7	16	10	16	11
Syn2	0	1	0	1	1	1
Syn3	115	169	150	142	111	128
Syna	0	0	0	0	0	3
Synb	0	0	0	0	0	0
Sync	42	10	14	25	25	21
Syncrip	3322	4410	3797	3972	2642	3129
Syne1	1130	2382	1305	2037	925	1639
Syne2	185	400	195	233	102	205
Syngr1	231	300	243	307	325	303
Syngr2	1217	1836	1451	2411	2400	1921
Syngr3	1	5	1	2	0	0
Syngr4	9	8	8	8	6	10
Synj1	915	1192	976	927	441	783
Synj2	31	34	45	26	22	44
Synj2bp	598	712	696	722	746	722
Synm	1	6	3	8	2	5
Synpo	6	12	9	7	6	9
Synpo2	3	9	2	2	0	1
Synpo2l	4	11	5	5	3	2
Synpr	0	1	0	0	0	0
Synrg	699	912	727	849	475	657
Syp	8	8	4	11	11	8
Sypl	869	1177	1020	1137	1194	1016
Sypl2	0	1	1	0	0	0
Sys1	525	652	602	870	974	722
Syt1	0	5	0	0	0	1
Syt10	0	0	0	0	0	0
Syt11	27	44	29	49	36	47
Syt12	2	2	1	0	0	1
Syt13	0	5	2	2	6	3
Syt14	132	190	194	45	23	26
Syt15	1	3	3	3	1	3
Syt16	1	0	0	4	1	0
Syt17	0	1	0	0	0	2
Syt2	12	10	13	0	0	1
Syt3	0	2	0	0	2	0
Syt4	1	0	0	0	0	2
Syt5	5	8	11	11	20	10
Syt6	0	1	0	0	0	0
Syt7	9	15	8	11	7	4
Syt8	1	0	0	0	0	1
Syt9	0	4	2	0	0	0
Sytl1	35	97	58	84	168	99
Sytl2	4	12	7	5	4	1
Sytl3	2	6	4	7	8	4
Sytl4	27	55	24	32	37	30
Sytl5	2	4	3	3	0	2
Syvn1	666	856	682	892	841	771
Szt2	1016	1419	999	928	402	729
T	0	0	0	0	0	0
T2	1	4	2	3	1	3
Taar1	0	0	0	0	0	0
Taar2	0	0	0	0	0	0
Taar3	0	0	0	0	0	0
Taar4	0	0	0	0	0	0
Taar5	0	0	0	0	0	0
Taar6	0	0	0	0	0	0
Taar7a	0	0	0	0	0	0
Taar7b	0	0	0	0	0	0
Taar7d	0	0	0	0	0	0
Taar7e	0	0	0	0	0	0
Taar7f	0	0	0	0	0	0
Taar8a	0	0	0	0	0	0
Taar8b	0	0	0	0	0	0
Taar8c	0	0	0	0	0	0
Taar9	0	0	0	0	0	0
Tab1	512	695	483	726	685	679
Tab2	2077	3093	2132	2346	1685	2103
Tab3	629	982	831	583	371	518
Tac1	0	0	0	0	0	0
Tac2	22	39	46	11	14	9
Tac4	7	5	5	4	2	1
Tacc1	2757	3813	2874	2614	1617	2171
Tacc2	76	128	76	77	89	74
Tacc3	2535	3387	2810	3995	3759	3683
Taco1	290	365	337	492	376	451
Tacr1	0	0	0	0	0	0
Tacr2	1	2	0	0	0	0
Tacr3	0	0	0	0	0	0
Tacstd2	45	84	37	117	211	139
Tada1	441	633	521	643	551	587
Tada2a	342	430	310	398	417	389
Tada2b	416	508	401	597	389	469
Tada3	430	568	448	688	708	665
Taf1	1638	2212	1863	2110	1017	1658
Taf10	1288	1649	1544	1275	2039	1830
Taf11	378	553	530	593	546	523
Taf12	552	603	658	830	873	717
Taf13	106	126	143	164	196	155
Taf15	1822	2182	1777	2450	2009	2223
Taf1a	127	178	127	154	152	134
Taf1b	225	315	311	359	345	365
Taf1c	402	497	372	598	495	521
Taf1d	770	899	771	731	799	750
Taf2	1092	1470	1144	1566	912	1205
Taf3	531	670	480	578	495	520
Taf4a	802	1068	744	776	596	683
Taf4b	181	244	174	200	141	168
Taf5	498	625	555	644	622	621
Taf5l	1001	1314	1071	1096	935	892
Taf6	842	1111	918	1265	1117	1187
Taf6l	314	451	383	551	576	502
Taf7	362	402	412	570	469	461
Taf7l	2	0	0	0	0	1
Taf8	339	425	372	476	413	430
Taf9	1303	1753	1694	1841	1810	1630
Taf9b	164	140	159	259	158	203
Tagap	74	135	88	134	125	158
Tagap1	137	176	127	110	157	144
Tagln	34	64	31	46	54	44
Tagln2	2128	3296	2285	3089	4193	3051
Tagln3	6	2	1	0	0	1
Tal1	5621	7879	6739	6901	4883	5636
Tal2	1	2	0	4	1	1
Taldo1	4187	5613	4911	8337	11163	8470
Tanc1	29	29	29	32	16	24
Tanc2	177	304	198	260	99	193
Tank	534	703	587	651	534	576
Taok1	1201	1733	1317	1473	660	993
Taok2	1378	1934	1338	1782	1264	1566
Taok3	1867	2819	2011	2011	1309	1598
Tap1	164	264	258	343	355	314
Tap2	373	598	460	693	733	724
Tapbp	606	963	1159	1380	1517	1334
Tapbpl	106	172	135	177	200	176
Tapt1	1033	1307	1248	1270	948	1292
Tarbp2	442	554	463	595	680	568
Tardbp	5212	6970	6140	5966	4698	5269
Tarm1	8	23	9	8	16	14
Tars	2087	2598	2378	2651	2130	2220
Tars2	910	1221	898	1279	1459	1214
Tarsl2	1037	1227	1180	1587	993	1429
Tas1r1	4	9	1	3	10	4
Tas1r2	0	0	0	0	0	0
Tas1r3	23	31	24	20	15	13
Tas2r102	0	0	0	0	0	0
Tas2r103	0	0	0	0	0	0
Tas2r104	0	0	0	0	0	0
Tas2r105	0	0	0	0	0	0
Tas2r106	0	0	0	0	0	0
Tas2r107	0	0	0	0	0	0
Tas2r108	0	0	0	0	1	0
Tas2r109	0	0	0	0	0	0
Tas2r110	0	0	0	0	0	0
Tas2r113	0	0	0	0	0	0
Tas2r114	0	0	0	0	0	0
Tas2r115	0	0	0	0	0	0
Tas2r116	0	0	0	0	0	0
Tas2r117	0	0	0	0	0	0
Tas2r118	0	0	0	0	0	0
Tas2r119	0	0	0	0	0	0
Tas2r120	0	0	0	0	0	0
Tas2r121	0	0	0	0	0	0
Tas2r122	0	0	0	0	0	0
Tas2r123	0	0	0	0	0	0
Tas2r124	0	0	0	0	0	0
Tas2r125	0	0	0	0	0	0
Tas2r126	0	0	0	0	0	0
Tas2r129	0	0	0	0	0	0
Tas2r130	0	0	0	0	0	0
Tas2r131	0	0	0	0	0	0
Tas2r134	0	0	0	0	0	0
Tas2r135	0	0	0	0	0	0
Tas2r136	0	0	0	0	0	0
Tas2r137	0	0	0	1	0	0
Tas2r138	0	0	0	0	0	0
Tas2r139	0	0	0	0	0	1
Tas2r140	0	0	0	0	0	0
Tas2r143	0	1	0	0	0	0
Tas2r144	0	0	0	0	0	0
Tasp1	213	257	264	283	280	275
Tat	0	0	0	0	0	0
Tatdn1	157	164	207	146	156	192
Tatdn2	1091	1574	1191	1222	914	843
Tatdn3	85	88	71	220	142	186
Tax1bp1	1850	2793	2252	2565	2110	2151
Tax1bp3	60	73	58	89	91	70
Taz	318	427	335	454	477	432
Tbata	0	0	0	0	0	0
Tbc1d1	495	705	516	563	442	520
Tbc1d10a	84	131	107	152	203	154
